effect,term,estimate,std.error,statistic,df,p.value,conf.low,conf.high,model,outcome
fixed,countryNepal,-0.29772419552194446,0.1829088135044331,-1.6277192433634622,9.90032421751393,0.1349494949449047,-0.7058272899642178,0.11037889892032893,M4,Anxiety
fixed,countryVietnam,-0.42001068186975793,0.18929560942424636,-2.2188083661699545,9.66924034739369,0.051678454402742255,-0.8437514677845137,0.0037301040449978506,M4,Anxiety
fixed,age,-0.0069341201197265214,0.003546855202344751,-1.9550051310644205,504.54819056819827,0.05113419667340365,-0.013902544479877326,3.430424042428354e-5,M4,Anxiety
fixed,female,0.10639371492073904,0.08155963315055734,1.3044898660142146,499.37058194533853,0.19266749253167842,-0.053848604332881356,0.26663603417435944,M4,Anxiety
fixed,ethnicity_minority,0.026731840183929215,0.0941028750491192,0.2840703875410385,423.62772118839706,0.776495232242717,-0.15823485526776784,0.21169853563562627,M4,Anxiety
fixed,education,0.03457121676405495,0.033180965580537986,1.0418990574624027,420.8135141767751,0.29805668271536373,-0.030649863320761604,0.0997922968488715,M4,Anxiety
fixed,employmentPart-time/casual,0.08906520416500364,0.09753732735431082,0.9131396828361759,519.036092067257,0.36159303616582095,-0.10255126579162276,0.28068167412163003,M4,Anxiety
fixed,employmentStudent,0.05878230817183371,0.20789693250448507,0.28274735689313535,517.4273370929686,0.7774835844286586,-0.3496435415366998,0.46720815788036724,M4,Anxiety
fixed,employmentNot working,-0.012808896814799037,0.10771389128084476,-0.11891592312269292,494.8744250869518,0.905390221377755,-0.22444183431866865,0.19882404068907056,M4,Anxiety
fixed,comorbidity,0.2909705544110916,0.05575006970802859,5.219196243788531,519.0550878616372,2.6030566183361654e-7,0.18144704240474827,0.4004940664174349,M4,Anxiety
fixed,gen_health,-0.060347833159673785,0.05453463656656897,-1.1065964120987366,513.9599157537208,0.26898612689892276,-0.16748605455551685,0.046790388236169274,M4,Anxiety
fixed,perceived_risk,0.027265173631137698,0.006993868111548391,3.898439775568114,516.4507155583825,1.09579116438843e-4,0.013525244157453771,0.041005103104821625,M4,Anxiety
fixed,risk_self,0.046738681118779685,0.06753417060721746,0.6920745557180895,504.7828584757723,0.48920872308751606,-0.08594399316736648,0.17942135540492585,M4,Anxiety
fixed,health_trust,0.013207663816796859,0.02522107163162852,0.5236757584968661,519.8472209299323,0.6007272485971371,-0.03634008596909845,0.06275541360269217,M4,Anxiety
fixed,worry_health_fear,-0.018512550910945034,0.02116862260812915,-0.87452789223215055,486.89075612798325,0.3822620004547711,-0.06010568092389634,0.023080579102006272,M4,Anxiety
fixed,worry_economic,0.019023005274221693,0.016097916754977997,1.1817060284113572,517.0288121485,0.2378655941885759,-0.012602363756040093,0.050648374304483476,M4,Anxiety
fixed,worry_basic_needs,0.051747850844455004,0.03200034102959356,1.6171031051387599,448.1202557719064,0.10655970395717952,-0.011141520033705318,0.11463722172261533,M4,Anxiety
fixed,worry_social,0.015613456762734946,0.019139227201668167,0.8157830302246522,472.16435705405667,0.4150355778141518,-0.021995142260360413,0.05322205578583031,M4,Anxiety
fixed,worry_safety_stigma,0.09323224018537492,0.04216617612024579,2.211066991692664,332.77656522557635,0.0277106965678187,0.010286385083274702,0.17617809528747513,M4,Anxiety
fixed,livelihood_disruption,0.011926567002783914,0.015229140232493854,0.7831411898970264,519.3041870398224,0.4339012023533023,-0.01799172838154286,0.04184486238711069,M4,Anxiety
fixed,compliance,0.008182676082492589,0.004788853000589545,1.7086922654517143,496.6810106064789,0.08813270384464399,-0.001226230962247863,0.01759158312723304,M4,Anxiety
fixed,prevention_evidence,7.159243674584407e-5,0.01010651841972545,0.007083788281245612,511.82964975916076,0.9943507620676617,-0.019783771300984975,0.01992695617447666,M4,Anxiety
fixed,prevention_folk,0.0036902948142107485,0.013008213016975223,0.2836896051283181,512.3858313974945,0.776762853471112,-0.02186570041593564,0.029246290044357134,M4,Anxiety
fixed,support_close,0.02314121941802748,0.07979710328479077,0.2900007452079801,516.1458356405644,0.7719321341734561,-0.1336258335337201,0.17990827236977508,M4,Anxiety
fixed,support_community,0.33065596178449097,0.12116998215704136,2.7288603653993033,518.8317272177432,0.006571045365819131,0.09261185856423243,0.5687000650047496,M4,Anxiety
fixed,support_government,0.04736480232445032,0.08254217112969053,0.5738254964244953,518.8321906783651,0.5663345544217064,-0.11479315720975755,0.20952276185865817,M4,Anxiety
fixed,(Intercept),0.30388144144608653,0.3020114296933399,1.006191857555343,336.2497753436688,0.3150468053009517,-0.2901883600919064,0.8979512429840795,M4b,Anxiety
fixed,countryNepal,-0.3092017185206485,0.1237706265357765,-2.4981833507263715,9.428021637568783,0.03285948310760533,-0.587264619989176,-0.03113881705212096,M4b,Anxiety
fixed,countryVietnam,-0.3836590920745916,0.12927224517628505,-2.967838081185997,8.247993460524139,0.01733199432050014,-0.680208462202669,-0.08710972194651417,M4b,Anxiety
fixed,age,-0.010156844546831174,0.0028242398397104185,-3.5963109095835852,733.9415820106055,3.443850090413816e-4,-0.015701396338126075,-0.004612292755536271,M4b,Anxiety
fixed,female,0.01363679514066508,0.0660938283507933,0.20632478827353934,581.3581501055975,0.8366094526285641,-0.11617498118170703,0.1434485714630372,M4b,Anxiety
fixed,ethnicity_minority,0.11105273241501763,0.07333047126819123,1.5144145468377659,344.6447777145105,0.13083726125839154,-0.03317884825081725,0.25528431308085253,M4b,Anxiety
fixed,education,0.017118249346928,0.02501131050842178,0.6844203282016735,527.3157546266068,0.4940104694044174,-0.03201579285509239,0.06625229154894839,M4b,Anxiety
fixed,employmentPart-time/casual,-0.05280040444106173,0.07652796236168666,-0.6899491742837255,818.3688609710414,0.4904217531331162,-0.20301461507808513,0.09741380619596166,M4b,Anxiety
fixed,employmentStudent,0.3434436276131971,0.15809057954897068,2.1724484064327867,835.1156488814344,0.030102472496139628,0.03314206490691174,0.6537451903194824,M4b,Anxiety
fixed,employmentNot working,-0.02609353707960976,0.08481428496245907,-0.30765497924269963,808.3290523019651,0.7584241316854554,-0.1925757593796103,0.14038868522039077,M4b,Anxiety
fixed,comorbidity,0.23353006662233208,0.04823280621849337,4.841726719454118,854.4838185345452,1.5275294349425984e-6,0.13886140998779486,0.3281987232568693,M4b,Anxiety
fixed,gen_health,-0.16406251771529334,0.043061242224458854,-3.809981069754313,856.6399775154714,1.4890905611115884e-4,-0.24858041580339418,-0.0795446196271925,M4b,Anxiety
fixed,perceived_risk,0.02202386399843299,0.005477808764783141,4.020560947659312,832.1559505064384,6.333215404340226e-5,0.011271917873096818,0.032775810123769164,M4b,Anxiety
fixed,risk_self,0.10197318490585212,0.05166845528202876,1.9736062235504896,758.0509216481267,0.048789301531641106,5.429262477032321e-4,0.20340344356400103,M4b,Anxiety
fixed,health_trust,0.012831882066826793,0.019427737461657026,0.6604928696484629,851.3977205716418,0.5091162507768803,-0.02529999138796819,0.05096375552162177,M4b,Anxiety
fixed,worry_health_fear,0.02710023563715005,0.017218391518230895,1.5739121513444634,745.7264794334067,0.11593189562238052,-0.006702053473206911,0.06090252474750701,M4b,Anxiety
fixed,worry_economic,0.022207442996873678,0.013138472600927334,1.6902606316130113,855.1417742686954,0.0913425489222442,-0.003579988659096034,0.04799487465284339,M4b,Anxiety
fixed,worry_basic_needs,0.036950747135937864,0.026428610111478245,1.3981343316987274,721.1780643586961,0.16250255643909178,-0.014935455748717297,0.08883695002059303,M4b,Anxiety
fixed,worry_social,0.027441220464836834,0.015499117857970908,1.7705020838153267,766.8836554947787,0.07704075635274911,-0.0029845116375980356,0.0578669525672717,M4b,Anxiety
fixed,worry_safety_stigma,0.09763297072841536,0.03595388075189715,2.7155057725796024,755.2370971098774,0.006768668517351483,0.02705154667795262,0.1682143947788781,M4b,Anxiety
fixed,livelihood_disruption,0.013198418886465538,0.012377094506349452,1.0663584155146224,849.8088473737635,0.28656450786000803,-0.011094840098399525,0.0374916778713306,M4b,Anxiety
fixed,support_close,0.055430198922239604,0.06947758139165161,0.7978141698654476,786.358819298484,0.4252191874395168,-0.08095327438247663,0.19181367222695583,M4b,Anxiety
fixed,support_community,0.13777855779370418,0.09931846081063776,1.3872401633005074,856.8007770772907,0.16572927372157129,-0.057157419120003994,0.33271453470741236,M4b,Anxiety
fixed,support_government,-0.10109762968573116,0.06636958390153566,-1.5232524259262676,852.513007914753,0.12806640471357883,-0.23136456716658363,0.029169307795121308,M4b,Anxiety
fixed,help_close,-0.09716585410586889,0.06612108886947787,-1.4695138233079157,817.4033153362652,0.14207823952180948,-0.22695298343095296,0.03262127521921518,M4b,Anxiety
fixed,help_community,0.009106313540142883,0.07244708550931755,0.12569606459837096,810.8101342800716,0.9000036767622386,-0.1330996421761346,0.15131226925642036,M4b,Anxiety
fixed,help_government,0.09498152437058398,0.07122963232128207,1.3334552106371786,735.0857824029182,0.18279551824444676,-0.04485623463585793,0.2348192833770259,M4b,Anxiety
fixed,helpseeking_formal,0.07884781395826887,0.059333643939069626,1.3288887842324089,835.181326219118,0.18424759814866284,-0.03761276444263685,0.19530839235917458,M4b,Anxiety
fixed,helpseeking_self,0.08433753542965419,0.029399814328155513,2.8686417706007794,750.6125249445079,0.00423809425397631,0.026621894175489533,0.14205317668381884,M4b,Anxiety
fixed,media_trust,-6.20268491906243e-4,0.0025776727230053475,-0.24063120440792912,850.0036994011148,0.80989898829984,-0.005679618287827398,0.0044390813040149114,M4b,Anxiety
fixed,(Intercept),-0.05087705198256062,0.2308853865327642,-0.2203563107504893,9.073871578555067,0.8304717456296519,-0.5725286291488079,0.47077452518368657,M0,Stress
fixed,countryNepal,0.17380302739493092,0.2858453269377439,0.6080317256079705,9.450281405604397,0.5574949805985234,-0.46815780402252516,0.815763858812387,M0,Stress
fixed,countryVietnam,0.06602943846644103,0.3078062785386101,0.21451621708281218,9.355099678193953,0.8347478298856829,-0.6262685708878918,0.7583274478207739,M0,Stress
fixed,(Intercept),0.7424308913446795,0.3393963573127913,2.187504006298003,54.79409211415184,0.032990522478256165,0.06220793677572267,1.4226538459136364,M1,Stress
fixed,countryNepal,-0.008888301295462102,0.26779369703988226,-0.03319085323407883,9.781232348286293,0.9741899110765746,-0.6073837498603659,0.5896071472694416,M1,Stress
fixed,countryVietnam,-0.14348423728606235,0.29084520850136986,-0.4933354000411066,10.059699534422869,0.6323674492073376,-0.7910068278763225,0.5040383533041979,M1,Stress
fixed,age,-0.009470464929136346,0.002735348190841648,-3.4622520675228365,1044.8462245942565,5.573603429554494e-4,-0.014837866418097981,-0.004103063440174709,M1,Stress
fixed,female,0.25039307206035144,0.06307387926669107,3.9698378309923057,1044.4047876176182,7.684325679491706e-5,0.12662711035615903,0.37415903376454385,M1,Stress
fixed,ethnicity_minority,0.12210190283176843,0.07538427355478321,1.6197264638099167,1031.1262757837035,0.10559682372918093,-0.025822192233573085,0.27002599789710996,M1,Stress
fixed,education,0.007379427236981645,0.023329243149728236,0.31631661557214336,1042.2609327081445,0.7518255376908525,-0.0383982090587145,0.05315706353267779,M1,Stress
fixed,employmentPart-time/casual,0.030754174286403063,0.07214999406767982,0.4262533169102456,1044.426363341784,0.6700111040597339,-0.11082128123551283,0.17232962980831895,M1,Stress
fixed,employmentStudent,0.11127832519725453,0.15181992655459237,0.7329625808851934,1040.9540692947808,0.4637462694858381,-0.18662964719718775,0.4091862975916968,M1,Stress
fixed,employmentNot working,-0.1577072324514923,0.0808278316604225,-1.9511501077259992,1042.6714080965723,0.051306720913587296,-0.31631097982087725,8.965149178926657e-4,M1,Stress
fixed,comorbidity,0.3125970945649821,0.045027350410680116,6.94238261220977,1041.0727996065227,6.7739135517422025e-12,0.22424238917963918,0.400951799950325,M1,Stress
fixed,gen_health,-0.15571420145171055,0.04129932148151511,-3.7703815914119954,1040.1837353027026,1.72174163791982e-4,-0.23675368032255809,-0.07467472258086302,M1,Stress
fixed,(Intercept),0.45328326934158325,0.3395659423296752,1.3348902608775266,66.72010709866169,0.18644950792781442,-0.22454545724313124,1.1311119959262976,M2,Stress
fixed,countryNepal,-0.1442705566186564,0.2577126836854827,-0.559811626480623,10.302064566744152,0.5875727554156378,-0.7162161891445573,0.4276750759072445,M2,Stress
fixed,countryVietnam,-0.0014616862542976702,0.27791855153709377,-0.005259405125039229,10.279493401691846,0.9959042936793991,-0.6184281743843797,0.6155048018757844,M2,Stress
fixed,age,-0.011017320093503761,0.0027140446699879706,-4.059373161884102,999.9096884809238,5.3045424450398587e-5,-0.016343196599434204,-0.005691443587573318,M2,Stress
fixed,female,0.21639963373823407,0.06320685305474327,3.423673593602437,999.948499104612,6.428706456267097e-4,0.09236634807181965,0.3404329194046485,M2,Stress
fixed,ethnicity_minority,0.11879878807995996,0.07433940175145688,1.5980595119280978,987.2061914221891,0.11034973235806828,-0.027082616172600507,0.26468019233252044,M2,Stress
fixed,education,-0.007977305209198185,0.023191554878215413,-0.34397457398130427,997.3143294513993,0.7309379159404498,-0.05348714819986404,0.03753253778146767,M2,Stress
fixed,employmentPart-time/casual,0.08633677934093523,0.07186592725030118,1.2013590117641375,999.5320190067962,0.22989655141091228,-0.0546886182937171,0.22736217697558755,M2,Stress
fixed,employmentStudent,0.08792952763267164,0.1502180115879499,0.5853461026621999,995.3697176560652,0.5584476966941193,-0.20685080882283258,0.38270986408817587,M2,Stress
fixed,employmentNot working,-0.07330304627838842,0.0806092042954463,-0.9093632286670443,997.8249414898548,0.36337801787250223,-0.2314860559723198,0.08487996341554295,M2,Stress
fixed,comorbidity,0.2896882979026641,0.04433602537815375,6.533925750714809,996.2573318879345,1.0204527271124743e-10,0.20268558654962743,0.37669100925570076,M2,Stress
fixed,gen_health,-0.12876572848893045,0.041121806211078124,-3.131324724112951,995.5236354570156,0.0017909587606585891,-0.20946109558083767,-0.048070361397023226,M2,Stress
fixed,perceived_risk,0.032995673478197846,0.004727451653668016,6.9795898288238645,996.386653462028,5.39619971017028e-12,0.023718769578498704,0.04227257737789698,M2,Stress
fixed,risk_self,0.21278543383926113,0.04831527197725688,4.40410299127415,998.5607272318841,1.1767944943680645e-5,0.11797432184080447,0.3075965458377178,M2,Stress
fixed,health_trust,-0.05807595026086255,0.01805930639609964,-3.215846112085761,996.727785528549,0.00134244843140679,-0.09351457395727564,-0.022637326564449452,M2,Stress
fixed,(Intercept),0.15915710877861639,0.3340023699544193,0.4765149085628832,85.07387388603559,0.634929219089889,-0.5049207597687035,0.8232349773259362,M3,Stress
fixed,countryNepal,-0.2821830212572549,0.23895436750243781,-1.1809075691172546,10.672876750706118,0.2632868205897163,-0.8100914674982372,0.2457254249837274,M3,Stress
fixed,countryVietnam,-0.027464901187572898,0.2560882887301264,-0.10724778287895954,10.377118170492315,0.916637658883771,-0.5952668333788885,0.5403370310037426,M3,Stress
fixed,age,-0.009227990554416159,0.0027135479842888954,-3.400710290676662,870.7593507816582,7.02690101159034e-4,-0.014553849696224357,-0.0039021314126079605,M3,Stress
fixed,female,0.17040328906723942,0.0640938578458991,2.6586524012478723,870.7539077388526,0.007989354303123622,0.04460678069933188,0.29619979743514696,M3,Stress
fixed,ethnicity_minority,0.04171542990886493,0.07320582682378532,0.5698375623743541,852.9153121166561,0.5689379319554329,-0.1019692507915618,0.18540011060929165,M3,Stress
fixed,education,5.408607178893472e-4,0.024032337931355164,0.02250553897145739,865.4141958246689,0.9820498815713665,-0.046627624140811355,0.047709345576590054,M3,Stress
fixed,employmentPart-time/casual,-0.0607653137336003,0.07326481231006965,-0.8293928806700649,870.6499033241465,0.4071094601598094,-0.20456160587457256,0.08303097840737195,M3,Stress
fixed,employmentStudent,0.16585109363994535,0.15089448204674372,1.0991196721730911,867.2146933954729,0.2720209057161994,-0.13030999634032994,0.4620121836202207,M3,Stress
fixed,employmentNot working,-0.09064056895028184,0.08124502844655335,-1.1156444976803634,869.4491892506562,0.2648825884707688,-0.2500998774020677,0.06881873950150398,M3,Stress
fixed,comorbidity,0.25989899803733835,0.045753186615706855,5.680456756385056,867.0145846071009,1.833429019685925e-8,0.17009904110575103,0.34969895496892567,M3,Stress
fixed,gen_health,-0.10258077917618233,0.04115541607065163,-2.4925219805840766,865.5906744227875,0.0128699157066882,-0.18335685976546445,-0.02180469858690022,M3,Stress
fixed,perceived_risk,0.021053661316896885,0.005185536824460035,4.0600736297131945,869.1036466510922,5.3483856141755115e-5,0.010876022265389711,0.03123130036840406,M3,Stress
fixed,risk_self,0.15112990511283583,0.049700139776682986,3.0408346091561502,870.4655761390316,0.0024299139636204943,0.053583788496706114,0.24867602172896555,M3,Stress
fixed,health_trust,-0.03117589449501322,0.018478446405718694,-1.6871491147310378,868.6141505708237,0.09193372033185417,-0.06744351960555864,0.00509173061553219,M3,Stress
fixed,worry_health_fear,-0.0015776524350464033,0.016469921256617875,-0.09578991972487286,870.9802613969736,0.9237094579308565,-0.0339030250582356,0.030747720188142796,M3,Stress
fixed,worry_economic,0.04896114622018563,0.012481619458755422,3.922659746355357,867.605461466409,9.449501732305133e-5,0.02446344659179293,0.07345884584857833,M3,Stress
fixed,worry_basic_needs,0.05264293936739123,0.025666543959698696,2.0510334172785614,867.1841617574295,0.040563696271688175,0.0022671277004767953,0.10301875103430566,M3,Stress
fixed,worry_social,0.045647436181034215,0.014874590556120417,3.0688196766701425,870.926954370046,0.0022156307416486016,0.016453202899353092,0.07484166946271534,M3,Stress
fixed,worry_safety_stigma,0.03028427659861704,0.03470720892368667,0.8725644480720226,870.9329611471188,0.3831410180674527,-0.03783526863029038,0.09840382182752447,M3,Stress
fixed,livelihood_disruption,0.008388906570421583,0.011745112113977324,0.7142466150185426,864.945283290841,0.47526739832737463,-0.014663347651192819,0.03144116079203599,M3,Stress
fixed,(Intercept),-0.6085730901704965,0.4936465933356696,-1.232811283185903,134.2086285978737,0.21980129596165415,-1.5849062090490222,0.36776002870802915,M4,Stress
fixed,countryNepal,-0.31982187195374034,0.3034215422375172,-1.054051303000052,9.968151674442982,0.3167379825476873,-0.9961801025238468,0.3565363586163661,M4,Stress
fixed,countryVietnam,-0.08465652228087968,0.3182300032180426,-0.2660230695560007,9.382375249383182,0.795975334619226,-0.8000952649966374,0.630782220434878,M4,Stress
fixed,age,-0.008476039993468394,0.003558995546167958,-2.3815820737945894,519.8836154267539,0.01759733306667453,-0.015467820302379889,-0.001484259684556899,M4,Stress
fixed,female,0.22992458184635092,0.08184988767804972,2.8091007620039954,519.7209487920924,0.005155070783879995,0.06912728848733812,0.3907218752053637,M4,Stress
fixed,ethnicity_minority,0.055527366419729544,0.0955269431503847,0.5812743984942005,518.1295892740909,0.5613083048549541,-0.1321403806677821,0.2431951135072412,M4,Stress
fixed,education,0.016095271337486172,0.03370239795242771,0.47757050878709867,517.5141201502192,0.6331575606936224,-0.05011506155874687,0.08230560423371922,M4,Stress
fixed,employmentPart-time/casual,-0.00322373996081034,0.0973367698701144,-0.03311944669123579,518.248188336449,0.973592086448262,-0.1944468851853595,0.1879994052637388,M4,Stress
fixed,employmentStudent,-0.1231198276226913,0.20744415831498952,-0.5935082897622136,517.2897189056713,0.5531004533490713,-0.5306564297806218,0.2844167745352391,M4,Stress
fixed,employmentNot working,-0.08607655451025283,0.10827099145007804,-0.7950103103095837,519.9637276809145,0.42697024005973483,-0.2987789038317573,0.12662579481125164,M4,Stress
fixed,comorbidity,0.3244790235428971,0.05557996686594263,5.8380571605148965,517.0094740743571,9.336103041203851e-9,0.21528867650367206,0.4336693705821221,M4,Stress
fixed,gen_health,0.010774577272573117,0.05401218539554434,0.19948419405118076,511.7417349321397,0.8419632443781715,-0.09533832723520572,0.11688748178035197,M4,Stress
fixed,perceived_risk,0.02266856610505788,0.006985786536544586,3.2449554515403998,518.1372275559635,0.0012505462096189003,0.008944618363588942,0.03639251384652682,M4,Stress
fixed,risk_self,0.12857153662465318,0.067725092798753,1.898432786304289,519.6017941063005,0.05819288912395685,-0.004477118082482828,0.26162019133178915,M4,Stress
fixed,health_trust,-0.04161032677237237,0.025073195806912803,-1.6595541746178282,514.9804799998641,0.09761296887422577,-0.09086865518879203,0.007648001644047296,M4,Stress
fixed,worry_health_fear,-0.04434382522938431,0.02130553527697973,-2.0813288496580067,519.9971107525035,0.037892476670212547,-0.08619932749756215,-0.0024883229612064697,M4,Stress
fixed,worry_economic,0.03792156185874386,0.016084294192365442,2.3576764640840553,518.5623525155386,0.018760181582290758,0.006323174460126542,0.06951994925736119,M4,Stress
fixed,worry_basic_needs,0.08473242989344963,0.03250556238948005,2.6067055502129093,515.0210018558569,0.009406682195235801,0.02087262585781939,0.1485922339290799,M4,Stress
fixed,worry_social,0.031706607374420236,0.019337693126278116,1.6396271865196745,519.16907654641,0.10168845864070307,-0.0062831384607620125,0.06969635320960249,M4,Stress
fixed,worry_safety_stigma,0.02043321653519296,0.04352428492025516,0.469467024504378,494.61440418541156,0.638942734836283,-0.06508206874831268,0.10594850181869861,M4,Stress
fixed,livelihood_disruption,0.004069830211464467,0.015170393288842027,0.26827453540429086,516.1385949749268,0.7885951914676184,-0.02573348129392366,0.033873141716852594,M4,Stress
fixed,compliance,0.005871301254187499,0.004805773888858555,1.2217181644353274,519.4356647613399,0.22236838235361528,-0.0035698408948655587,0.015312443403240557,M4,Stress
fixed,prevention_evidence,0.0014853544359666132,0.010107129326487049,0.14696105966251452,518.4169964574364,0.8832198893510327,-0.018370611489915017,0.021341320361848246,M4,Stress
fixed,prevention_folk,0.005530565403812103,0.013016632163941394,0.42488451191951526,518.9900491599109,0.6710969599932544,-0.020041199691679355,0.03110233049930356,M4,Stress
fixed,support_close,0.08699946911684088,0.07969625041800443,1.0916381719407284,518.0304584369082,0.27549961758230923,-0.06956811249945503,0.24356705073313678,M4,Stress
fixed,support_community,0.30921147161310614,0.12034638739379781,2.5693456888016373,514.7805526633177,0.010469538232871617,0.07278100845808413,0.5456419347681282,M4,Stress
fixed,support_government,0.04306942742527041,0.08195292683239357,0.5255386121029462,513.784617990082,0.5994355498459677,-0.11793463243049586,0.2040734872810367,M4,Stress
fixed,(Intercept),0.14110637143941446,0.3296500056390825,0.4280490490690446,99.631914566444,0.6695392895446693,-0.5129394403748453,0.7951521832536743,M4b,Stress
fixed,countryNepal,-0.3116257109650629,0.22653057619158892,-1.3756452493260978,10.879616081119183,0.19659096999052372,-0.8108900760813083,0.18763865415118242,M4b,Stress
fixed,countryVietnam,-0.05503387681869821,0.24204014721037426,-0.22737499316947765,10.482228385196677,0.8245058115184026,-0.590988798719312,0.4809210450819156,M4b,Stress
fixed,age,-0.009136211434541392,0.002721816184210626,-3.3566599712136886,856.9207268266879,8.236292095794923e-4,-0.01447841858775172,-0.0037940042813310645,M4b,Stress
fixed,female,0.1519200155109432,0.06428560595902763,2.363204223473747,855.6527342502112,0.018340416608755333,0.025744065124319787,0.2780959658975666,M4b,Stress
fixed,ethnicity_minority,0.048609410373420564,0.07291777002474566,0.6666332549243386,824.8243022858026,0.5051928436512354,-0.09451681382630259,0.19173563457314372,M4b,Stress
fixed,education,0.01019985246162468,0.024491235220905273,0.41646949897072855,848.5946578408204,0.6771717966330986,-0.03787064857037003,0.058270353493619385,M4b,Stress
fixed,employmentPart-time/casual,-0.07585132868552923,0.07356510905788016,-1.031077499332602,856.9679191224,0.3027953815983004,-0.22024022000936277,0.06853756263830434,M4b,Stress
fixed,employmentStudent,0.15187402013498247,0.15123689853135572,1.0042127391517135,855.2341918220135,0.31556011833688474,-0.14496494325738707,0.448712983527352,M4b,Stress
fixed,employmentNot working,-0.10993380166656354,0.0813597307640933,-1.3512065567832596,856.1723982705914,0.17698620923734926,-0.26962168783193224,0.04975408449880518,M4b,Stress
fixed,comorbidity,0.23829781306019746,0.04595878194207514,5.185033262207423,852.7555127813247,2.698882665718581e-7,0.1480922248753469,0.328503401245048,M4b,Stress
fixed,gen_health,-0.09789760315801711,0.04098327036356534,-2.3887211120430583,851.9621591842749,0.01712389567239705,-0.1783376136554899,-0.01745759266054432,M4b,Stress
fixed,perceived_risk,0.02011325522667388,0.005240727800486036,3.8378744312590585,855.0346564177498,1.3324461282121275e-4,0.009827056968770466,0.030399453484577295,M4b,Stress
fixed,risk_self,0.1479722965909354,0.04972126537197159,2.976036419908753,856.8075030762768,0.0030020968822973247,0.050382550918979946,0.24556204226289083,M4b,Stress
fixed,health_trust,-0.0351484854824485,0.01853778018301156,-1.8960460818636398,854.1259164917332,0.058291221119940395,-0.07153342609799093,0.001236455133093943,M4b,Stress
fixed,worry_health_fear,-0.008721859803399642,0.016604017485087944,-0.5252861129080801,856.9997236567522,0.5995201798396297,-0.04131116173011512,0.023867442123315832,M4b,Stress
fixed,worry_economic,0.04694116267679342,0.012521835615740856,3.7487445225510685,853.5633220208342,1.896949406087007e-4,0.022363965897846987,0.07151835945573985,M4b,Stress
fixed,worry_basic_needs,0.051212517595744314,0.025651907946955658,1.9964408768986777,851.5735548652362,0.04620392336628906,8.641421291115392e-4,0.10156089306237709,M4b,Stress
fixed,worry_social,0.049101880388919876,0.01493325453994384,3.28808969656152,856.9999848711482,0.0010497782710644312,0.01979184496056571,0.07841191581727404,M4b,Stress
fixed,worry_safety_stigma,0.024927414274381332,0.034685817047300414,0.7186630270346025,856.9218050046946,0.47254447645764786,-0.043151694333395205,0.09300652288215787,M4b,Stress
fixed,livelihood_disruption,0.003901649126319988,0.011791659912932267,0.33088209421990983,851.7078303031499,0.7408149317717829,-0.019242468990851115,0.027045767243491094,M4b,Stress
fixed,support_close,0.07110007182942343,0.06675602226798681,1.0650735231646633,856.5313090478639,0.2871428032181705,-0.05992447386693997,0.20212461752578684,M4b,Stress
fixed,support_community,0.10749227831155977,0.09438496977376322,1.138870718179115,850.6193950157447,0.2550777096753163,-0.07776245959388584,0.2927470162170054,M4b,Stress
fixed,support_government,-0.0461208251062424,0.06335678131719166,-0.7279540429199117,854.9686891291732,0.4668410307759162,-0.17047387485409657,0.07823222464161178,M4b,Stress
fixed,help_close,-0.10636952780370064,0.06339901033278926,-1.6777789944252097,856.1803116652545,0.09375521475586124,-0.23080521260101222,0.01806615699361093,M4b,Stress
fixed,help_community,0.0011398865999334936,0.06940760983569381,0.016423078141314863,855.4089095140995,0.9869006981581974,-0.1350892822837339,0.1373690554836009,M4b,Stress
fixed,help_government,0.04040705679042539,0.06881608494058597,0.5871745947958504,856.6408867471952,0.557241172651997,-0.09466082663892664,0.17547494021977741,M4b,Stress
fixed,helpseeking_formal,0.102788273881632,0.0567643970858825,1.8107877324252564,855.214920547102,0.07052450725103165,-0.008625577435645279,0.2142021251989093,M4b,Stress
fixed,helpseeking_self,0.07178754513427886,0.028379028837193086,2.5295983716044326,856.7666748343624,0.01159757761208557,0.016086983762568688,0.12748810650598902,M4b,Stress
fixed,media_trust,-2.2199280703813224e-4,0.0024610199392613628,-0.09020357921389291,854.5871659535959,0.9281465767686751,-0.005052344385196223,0.004608358771119959,M4b,Stress
